word	en_google_translation
Kommanditist	limited partner
Antragsgegner	respondent
Hauptgeschäftsführer	chief executive officer
Rechtsverhältnis	legal relationship
Immobilienfonds	real estate funds
Steuervorteil	tax advantage
Kreditvergabe	lending
Absolventin	graduate
Pflichtfach	compulsory subject
Berufskolleg	vocational college
Drittmittel	third-party funding
Studienbeginn	start of study
Frauenbeauftragte	women's representative
Fachgesellschaft	professional society
Kulturraum	cultural area
Grünanlage	green area
Datierung	dating
Rechtschreibreform	spelling reform
Grabmal	tomb
Ortsverband	local association
Städtepartnerschaft	town twinning
Kreisverwaltung	district administration
Vita	vita
Amputation	amputation
Landesverwaltung	state administration
Vorbereitungsdienst	preparatory service
Realschule	secondary school
Ausbildungsverhältnis	training relationship
Bildungsstand	level of education
Kopfball	header
Gegentor	goal conceded
Kroate	croatian
Tabellenführer	league leaders
Tabellenplatz	table position
Freistoß	free kick
Regionalliga	regional league
Torchance	goal chance
Unfallversicherung	accident insurance
Rechtsgut	legal right
Zivilprozeßordnung	code of civil procedure
Landesgesetz	state law
Landschaftsschutzgebiet	landscape protection area
Kulturamt	cultural office
Begegnungsstätte	meeting place
Spezialgebiet	specialty
Katastrophenschutz	disaster prevention
Geburtsstadt	city ​​of birth
Gesamtkunstwerk	total work of art
Kirchenchor	church choir
Fachlehrer	specialist teacher
Partnerschule	partner school
Nationalmannschaft	national team
Gewerkschafterin	trade unionist
Flächentarifvertrag	area collective agreement
Tarifrunde	collective bargaining round
Weihnachtsgeld	christmas bonus
Gewerkschaftstag	trade union day
Putschversuch	coup attempt
Debüt	debut
Kommunalwahl	local election
Kriegspartei	war party
Straßensperre	roadblock
Spitzensteuersatz	top tax rate
Biosphärenreservat	biosphere reserve
Viertelfinale	quarterfinals
Landessportbund	state sports association
Fachverband	professional association
Parodie	parody
Des	of
Eßlöffel	tablespoon
Judenfrage	jewish question
Foul	foul
Blutzuckerspiegel	blood sugar level
Ökumene	ecumenism
Logistik	logistics
Fahrschein	ticket
Überfahrt	crossing
Planfeststellungsverfahren	plan approval procedure
Aquarell	watercolor
Kulturhauptstadt	main cultural capital
Roller	scooter
Schimmelpilz	mold
Neueinsteiger	newcomers
Dämmung	insulation
Englischunterricht	english class
Impressum	imprint
Verfolgungsjagd	chase
Erbkrankheit	hereditary disease
Terrorakt	act of terrorism
Hommage	homage
Petersilie	parsley
Betriebsratsvorsitzende	chairwoman of the works council
Abendblatt	evening paper
Spike	spike
Blues	blues
Berlinale	berlinale
Selbstmordattentäter	suicide bomber
Spezialeffekt	special effect
Helikopter	helicopter
Spirit	spirit
Sellerie	celery
Backpulver	baking powder
Blähung	flatulence
Auslauf	outlet
Schlagzeuger	drummer
Apfelsaft	apple juice
Impfschutz	vaccination protection
Rezeptur	recipe
Fürbitte	intercession
Schönstatt	schoenstatt
Generalvikar	vicar general
Tagesstätte	daycare
Paderborner	paderborn
Mandatsträger	elected officials
Javier	javier
Unterschriftenliste	signature list
Forschungszweck	research purpose
Wasserburg	wasserburg
Drahtzieher	mastermind
Querverweis	cross reference
Kennwort	password
Tarifverhandlung	collective bargaining
Kultusministerkonferenz	conference of ministers of education
Schulhaus	school
Arbeitsblatt	worksheet
Schulleben	school life
Regierungsbezirk	government district
Algebra	algebra
Geschäftsidee	business idea
Fachinformation	specialist information
Reagenzglas	test tube
Sonderpädagogik	special education
Ganztagsschule	all-day school
Lesekompetenz	reading skills
Machbarkeitsstudie	feasibility study
Bildungsreform	education reform
Stadtrundfahrt	city tour
Schulamt	school board
Grundschüler	elementary school students
Kinderrecht	children's rights
Leistungsnachweis	certificate of achievement
Baier	baier
Schulgesetz	school law
Preisgeld	prize money
Spielzug	play
Koralle	coral
Lehrerfortbildung	teacher training
Stundentafel	timetable
Absteiger	relegated
Ausbildungsvergütung	training allowance
Ausbildungsberuf	apprenticeship
Luchs	lynx
Schulart	type of school
Beschilderung	signage
Neumarkt	neumarkt
Gesandte	envoy
Verkehrsverbund	transport network
Bildsprache	imagery
Augenhöhe	eye level
Kubus	cube
Indios	indians
Amtssprache	official language
Fjord	fjord
Muskat	nutmeg
Pier	pier
Weltkulturerbe	world heritage
Thai	thai
Sparte	branch
Dia	slide
Retrospektive	retrospective
Anschreiben	write to
Double	double
Trainingslager	training camp
Polizeibehörde	police department
Wasserwerk	waterworks
Selen	selenium
Personennahverkehr	local public transport
Lärmbelastung	noise pollution
Wahlbezirk	electoral district
Sonnenschutz	sun protection
Produktionsfirma	production company
Q	q
Comedy	comedy
Konferenzraum	conference room
Hauptschüler	main student
Neuverschuldung	new debt
Aufwärtstrend	uptrend
Zentralrat	central council
AT	at
Verwaltungsaufwand	administrative expenses
Kuratorium	board of trustees
Pflegedienst	nursing service
Hörgeschädigte	hearing impaired people
Sims	sims
Juror	juror
Meridian	meridian
Förderbedarf	support needs
Unternehmensgruppe	group of companies
Reiseveranstalter	tour operator
Lohnnebenkosten	additional wage costs
Grafiker	graphic artist
Flohmarkt	flea market
Regierungsrat	governing council
Transferleistung	transfer performance
Jährig	annual
Bundespolitik	federal politics
Zeltplatz	campsite
Erfolgsgeschichte	success story
Zahnersatz	dentures
Schlegel	schlegel
Betreuerin	carer
Tab	tab
Sendemast	transmission tower
Aloe	aloe
Leiste	strip
Gerichtsvollzieher	bailiff
Pflüger	tiller
Abwahl	deselection
Polizeiinspektion	police inspection
Fraktionschef	faction leader
Steuerschuld	tax liability
Entwaffnung	disarmament
Energiekonzern	energy company
Kästner	kaestner
Vermögenssteuer	property tax
Arabisch	arabic
Finanzsystem	financial system
Iraker	iraqis
Umfrageergebnis	survey result
Saudi	saudi
Weltsicherheitsrat	world security council
Westbank	west bank
Datenbasis	database
Osteoporose	osteoporosis
Steuermittel	tax funds
Gastland	host country
Fachgeschäft	specialist shop
Superman	superman
Antragsformular	application form
Berufsfachschule	vocational school
Elternbeirat	parents' advisory council
Schulaufsicht	school supervision
Semesterwochenstunde	semester hour per week
Samenzelle	sperm cell
Eisprung	ovulation
Schulpolitik	school policy
Blickrichtung	direction of view
Handlungsoption	option for action
Darlehensnehmer	borrower
Verwaltungskosten	administrative expenses
Strompreis	electricity price
Lehrerstelle	teaching position
Strommarkt	electricity market
Anhebung	elevation
Wohlfahrtspflege	welfare care
Tagespflege	day care
Bildungsauftrag	educational mission
Elternarbeit	parent work
Abwehrspieler	defender
Auswärtsspiel	away game
Page	page
Strafraum	penalty area
Elfmeter	penalty
Torhüter	goalkeeper
Keeper	keeper
Leistungsträger	achievers
Mittelfeldspieler	midfield player
Gesundheitsbereich	health sector
Bürgergesellschaft	civil society
Handlungsfeld	field of action
Landesplanung	state planning
Landesgartenschau	state garden show
Orientierungsstufe	orientation level
Geldleistung	cash benefit
Frauenanteil	proportion of women
Inflationsrate	inflation rate
Sozialversicherungsbeitrag	social security contribution
Verbraucherschützer	consumer advocates
Braunschweiger	braunschweiger
Verkehrspolitik	transport policy
Harm	harm
Verschränkung	entanglement
Lagebericht	situation report
Sudetendeutsche	sudeten german
Versandkosten	shipping
Jugendstil	art nouveau
Nachwuchswissenschaftler	young scientists
Entstehungsgeschichte	history of origin
Beitrittskandidat	candidate for accession
Sendeanlage	transmitting system
Wahlvorstand	electoral board
Wahllokal	polling station
Austragungsort	venue
Feuerwerkskörper	firecrackers
Wohneigentum	home ownership
Altersvorsorge	retirement provision
Fahndung	manhunt
Betriebsinhaber	business owner
Freibetrag	allowance
Bundesaußenminister	federal foreign minister
Tagesmutter	nanny
Eigenanteil	own contribution
Schuldienst	school service
Gebärdensprache	sign language
Steuersatz	tax rate
Pachtvertrag	lease agreement
Modernisierungsprozeß	modernization process
Kulturtechnik	cultural technology
Altersstruktur	age structure
Familienpolitik	family policy
Kinderlosigkeit	childlessness
Wahlbeteiligung	voter turnout
Wohnungsmarkt	housing market
Liebeserklärung	declaration of love
Wuppertaler	wuppertaler
Label	label
Wahlprogramm	election program
Schloßplatz	castle square
Stadtmuseum	city ​​museum
Theatergruppe	theater group
Stadtbibliothek	library
Medienarbeit	media work
Stolperstein	stumbling block
Tandem	tandem
Fahnder	investigator
Freikirche	free church
Schaft	shaft
Handelsunternehmen	trading company
Stiftungsrat	board of trustees
Arbeitsschritt	work step
Haushaltshilfe	home help
Wirtschaftsfaktor	economic factor
Rampenlicht	spotlight
Gemeinschaftsprojekt	community project
Wasserqualität	water quality
Oberfinanzdirektion	regional finance directorate
Schauspielerei	acting
Wassertemperatur	water temperature
Landessynode	state synod
Schulbehörde	school board
Grundlegung	foundation
Sabbat	sabbath
Eigenbetrieb	own operation
Lichtbild	photograph
Sozialverband	social association
Pflegende	carers
Pflegebedürftigkeit	need for care
Arbeitsverwaltung	labor administration
Außenstelle	field office
Berufsberatung	career advice
Berufsorientierung	career orientation
Geschichtsunterricht	history class
Schulform	type of school
Popkultur	pop culture
Pflegegeld	care allowance
Leerstand	vacancy
Handlungskonzept	action concept
Senatsbeschluß	senate resolution
Eingliederungshilfe	integration assistance
Erzählerin	narrator
Spielspaß	fun to play
Swing	swing
Cluster	clusters
Instandsetzung	repair
Bildungschance	educational opportunity
Speichermedium	storage medium
Portfolio	portfolio
Markenname	brand name
Friedensprozeß	peace process
Haushaltskonsolidierung	fiscal consolidation
Krisenprävention	crisis prevention
Wissenschaftsminister	minister of science
Nahostkonflikt	middle east conflict
Westseite	west side
Arbeitspartei	labor party
Kurswechsel	change of course
Ausfertigung	execution
Namensgeber	namesake
Förderpreis	promotion award
Spielleiter	game master
Holzschnitt	woodcut
Letztere	latter
Spieldauer	playing time
Wohngeld	housing benefit
Ravensburger	ravensburger
Yard	yard
Spielende	playing
Ausprobieren	try
Session	session
Radsport	cycling
Cash	cash
Saga	saga
Textur	texture
Superheld	superhero
Gedenkfeier	commemoration
Fries	frieze
Lebensmittelsicherheit	food safety
Berichtsjahr	reporting year
Darstellerin	actress
Präferenz	preference
Bundestrainer	national coach
Fünfte	fifth
Leverkusener	leverkusen
Chemnitzer	chemnitz
Torjäger	goalscorer
Joker	joker
Talfahrt	descent
Vizemeister	runner-up
Bestzeit	best time
Testphase	test phase
Rückspiel	second leg
Aufstockung	increase
Einsatzstelle	place of operation
Unterrichtseinheit	teaching unit
Informationsstelle	information point
Haushaltsmittel	budget resources
Starter	starter
Ausrichter	organizer
Jahreshauptversammlung	annual general meeting
Breitensport	popular sports
Torwart	goalkeeper
Ren	ren
Dill	dill
Miterbe	co-heir
Sparkurs	austerity course
Klageschrift	statement of claim
Familiengeschichte	family history
Hintergrundwissen	background knowledge
Haltepunkt	breakpoint
Probefahrt	test drive
Lade	load
Pflanzenteil	plant part
Wattenmeer	wadden sea
Achtelfinale	round of 16
Bundesverwaltung	federal administration
Lehramt	teaching position
Ordnungsamt	public order office
Ganztagsangebot	all day offer
Schulzentrum	school center
Landesrechnungshof	state audit office
Schulprogramm	school program
Schulträger	school authorities
Sprachförderung	language promotion
Erdkunde	geography
Aktuelle	current
Prüfungsfach	examination subject
Studienbewerber	applicants
Klassenlehrerin	class teacher
Kämmerer	chamberlain
Mieterhöhung	rent increase
Forstamt	forestry department
Tegel	tegel
Frauentag	women's day
Kulturforum	cultural forum
Radverkehr	cycling
Bauphase	construction phase
Wandmalerei	wall painting
Schulverwaltung	school administration
Gebietskörperschaft	local authority
Johanniter	johanniter
Biennale	biennale
Marienkirche	st. mary's church
Einwanderungsland	immigration country
Berufsbildung	vocational training
Gesprächsführung	conversation management
Konfliktbearbeitung	conflict management
Güterverkehr	freight transport
Stäbchen	rod
Projektträger	project sponsor
Besatzungsmitglied	crew member
Haushaltsdefizit	budget deficit
Fraktionsvorsitzende	group leader
Doppel	double
Einkommenssteuer	income tax
Landesvorstand	state executive board
Landesparteitag	state party conference
Reimer	reimer
Politikfeld	policy field
Stadtverordnetenversammlung	city council meeting
Vermögensteuer	wealth tax
Fördern	support financially
Europawahl	european elections
Versicherungsleistung	insurance benefit
Studienangebot	course offerings
Rentenkasse	pension fund
Bildungsprozeß	educational process
Militärbasis	military base
Landespolitik	state politics
Brennelement	fuel assembly
Agrarreform	agrarian reform
Montagsdemonstration	monday demonstration
Bankgesellschaft	banking company
Amoklauf	rampage
Unternehmerin	entrepreneur
Aktionstag	action day
Daseinsvorsorge	services of general interest
Nelke	clove
Eintrittsgeld	entrance fee
Regierungsverantwortung	government responsibility
Technologietransfer	technology transfer
Besserverdienende	higher earners
Ortsgruppe	local group
Autonomiebehörde	autonomous authority
Innensenator	interior senator
Bundesministerin	federal minister
Abwasserentsorgung	wastewater disposal
Überleitung	transition
Stimmenanteil	share of votes
Hochschulreife	university entrance qualification
Schulbereich	school area
Fachschaft	student council
Lorbeer	laurel
Fiskus	treasury
Bauernverband	farmers association
Endkunde	end customer
Preisgestaltung	pricing
Spielfreude	joy of playing
Musikrichtung	music genre
Zeichnen	draw
Berufsakademie	vocational academy
Sauerland	sauerland
Spedition	carrier
Wahlpflichtfach	elective subject
Übungsleiter	trainer
Werbungskosten	advertising costs
Kapitalvermögen	capital assets
Lohnsteuerkarte	income tax card
Einkommensteuererklärung	income tax return
Fondsgesellschaft	fund company
Aktienfonds	stock funds
Brückenschlag	bridge building
Buchwert	book value
Steuerbefreiung	tax exemption
Zuzahlung	additional payment
Grundgebühr	basic charge
Wirtschaftsstandort	business location
Bezugsgröße	reference size
Topos	topos
Meistertitel	master title
Burghausen	burghausen
Partnerorganisation	partner organization
Kurzfilm	short film
Jugendliteratur	young adult literature
Bundeskanzleramt	federal chancellery
Berufswelt	professional world
Kooperationsprojekt	collaboration project
Einsendung	submission
Krisenmanagement	crisis management
Wanderausstellung	traveling exhibition
Vorfahrt	right of way
Gießener	giessen
Kammerspiel	chamber play
Aufsichtspflicht	duty of supervision
Rückrunde	second half of the season
Besoldung	salary
Ausbildungsstelle	training place
Kündigungsgrund	reason for termination
Ausbildungsförderung	training funding
Sozialfonds	social fund
Fachpersonal	specialist staff
Förderschule	special school
Leiharbeit	temporary work
Sozialversicherungssystem	social security system
Zusatzinformation	extra information
Europapolitik	european policy
Ferienzeit	holiday season
Gedenktafel	memorial plaque
Kultusministerin	minister of culture
Studentenwerk	student union
Klageverfahren	lawsuit
Menschenrechtskonvention	human rights convention
Schlußlicht	tail light
Regensburger	regensburg
Friedensplan	peace plan
Kapitalertrag	capital gains
Prüfungsamt	examination office
Handelspartner	trading partner
Kommunikationswissenschaft	communication science
Wirtschaftsinformatik	business informatics
Hochschulzugangsberechtigung	university entrance qualification
Partnerhochschule	partner university
Sekundärliteratur	secondary literature
Semesterticket	semester ticket
Pressearbeit	press work
Königsweg	royal road
Dresdener	dresdener
Fachbereichsrat	department council
Studienordnung	study regulations
Gelatine	gelatin
Vernehmen	hearing
Yen	yen
Bildungswerk	educational work
Verteiler	distributor
Familienunternehmen	family business
Ausgleichsanspruch	claim for compensation
Handelsvertreter	commercial agent
Prüferin	examiner
